u,v,key,name,highway,road_class,length
105246154,104586530,0,Josephine Street,tertiary,Tertiary,36.74682739669033
105246154,104192763,0,Josephine Street,tertiary,Tertiary,95.6489524267222
105246154,104839022,0,South 26th Street,residential,Local,195.3569845297708
104656392,104656402,0,Barry Street,tertiary,Tertiary,64.29060711234263
104656392,104192770,0,Barry Street,tertiary,Tertiary,61.92907627308837
104656392,1025816466,0,Stella Street,residential,Local,40.225164854713775
104383857,104192770,0,McCord Street,residential,Local,203.97899308544547
104383857,12113226396,0,Shelly Street,residential,Local,44.53740818319551
104193516,105022781,0,"['Holbrook Street', 'Anninston Way', 'Knapp Street']",residential,Local,260.7016933658591
104193516,104702979,0,"['Mullins Street', 'Eckert Street']",residential,Local,177.10120692754683
104193516,104881421,0,Eckert Street,residential,Local,162.22671889168237
105022781,105254572,0,Forsythe Street,residential,Local,45.94202774037578
105022781,104193516,0,"['Holbrook Street', 'Anninston Way', 'Knapp Street']",residential,Local,260.70169336585917
104702979,12871468004,0,Mullins Street,residential,Local,52.57609485397683
104702979,104193516,0,"['Mullins Street', 'Eckert Street']",residential,Local,177.1012069275468
104702979,105022781,0,Forsythe Street,residential,Local,305.33495632665597
104881421,105055294,0,Geyer Avenue,residential,Local,168.83641214480534
104881421,104193516,0,Eckert Street,residential,Local,162.22671889168237
104881421,12860904741,0,Eckert Street,residential,Local,84.56668718248719
104193527,105055294,0,Oxfield Street,residential,Local,123.60150124376105
105055294,104193527,0,Oxfield Street,residential,Local,123.60150124376105
105055294,104881421,0,Geyer Avenue,residential,Local,168.83641214480534
105055294,105718234,0,Geyer Avenue,residential,Local,307.87116861882686
104196960,105130521,0,Bader Street,residential,Local,125.18891150544118
105130521,104719452,0,Bader Street,residential,Local,80.70918800218189
105130521,107590211,0,Damas Street,residential,Local,81.03808543317064
105130521,104196960,0,Bader Street,residential,Local,125.18891150544118
105130521,104616063,0,Damas Street,residential,Local,85.29475962815464
104197185,104522822,0,Frankella Avenue,residential,Local,198.40876405017366
104522822,104566625,0,Sunrise Avenue,residential,Local,21.72809120618202
104522822,104197185,0,Frankella Avenue,residential,Local,198.4087640501737
104522822,104566640,0,Sunrise Avenue,residential,Local,94.87175733021837
104197218,104566610,0,Remington Drive,residential,Local,83.7499810934003
104566610,104566625,0,Sunrise Avenue,residential,Local,49.91739143393083
104566610,2853417987,0,Sunrise Avenue,residential,Local,39.17033739417877
104566610,104197218,0,Remington Drive,residential,Local,83.7499810934003
104197837,271197326,0,Mazeroski Way,secondary,Secondary,118.83435468103558
104197837,684996041,0,Mazeroski Way,secondary,Secondary,62.60826067060123
104197837,275754986,0,West General Robinson Street,secondary,Secondary,293.7840074471907
104197837,271197243,0,West General Robinson Street,tertiary,Tertiary,227.0074127772229
271197326,684996254,0,Mazeroski Way,residential,Local,66.51526632981324
271197326,104197837,0,Mazeroski Way,secondary,Secondary,118.83435468103556
271197326,271197325,0,North Shore Drive,secondary,Secondary,218.29884084087377
684996041,684996047,0,,"['motorway_link', 'motorway']",Highway,77.32913290694425
684996041,104197837,0,Mazeroski Way,secondary,Secondary,62.60826067060123
684996041,684996050,0,Mazeroski Way,secondary,Secondary,27.81816537924483
275754986,4616974926,0,East General Robinson Street,secondary,Secondary,47.057843784431086
275754986,275755069,0,Federal Street,secondary,Secondary,83.51644635128852
275754986,104197837,0,West General Robinson Street,secondary,Secondary,293.7840074471907
275754986,3572378150,0,Federal Street,secondary,Secondary,42.27551043872354
271197243,271197242,0,West General Robinson Street,tertiary,Tertiary,322.1757461909052
271197243,271197325,0,Tony Dorsett Drive,tertiary,Tertiary,125.6395206895515
271197243,684996060,0,Tony Dorsett Drive,tertiary,Tertiary,110.35564632240468
271197243,104197837,0,West General Robinson Street,tertiary,Tertiary,227.0074127772229
104198595,104822545,0,Melba Place,residential,Local,78.84652885111373
104822545,104822564,0,Cable Place,residential,Local,68.44250034591171
104822545,104822534,0,Cable Place,residential,Local,63.2526453409412
104822545,104198595,0,Melba Place,residential,Local,78.84652885111373
104198851,104597622,0,"['Alexis Street', 'Four Mile Run Road']",residential,Local,158.04129136488035
104198851,104680982,0,Four Mile Run Road,residential,Local,192.12188325018576
104198851,104680959,0,Boundary Street,residential,Local,76.36142712451081
104198851,2715023284,0,Boundary Street,"['unclassified', 'residential']",Local,228.67429680453247
104597622,2055633672,0,Alexis Street,residential,Local,177.183478223949
104597622,104198851,0,"['Alexis Street', 'Four Mile Run Road']",residential,Local,158.04129136488035
104597622,104680959,0,Saline Street,residential,Local,58.07450509105546
104597622,104680940,0,Saline Street,residential,Local,54.09923608320735
104680982,104198851,0,Four Mile Run Road,residential,Local,192.12188325018576
104680982,104375383,0,Whitaker Street,residential,Local,45.92677970954707
104680982,104681021,0,Saline Street,residential,Local,437.7421755488026
104680982,104680970,0,Saline Street,residential,Local,161.22089729643318
104680959,104198851,0,Boundary Street,residential,Local,76.3614271245108
104680959,104680970,0,Saline Street,residential,Local,17.35287273057194
104680959,104597622,0,Saline Street,residential,Local,58.07450509105546
2715023284,104198851,0,Boundary Street,"['unclassified', 'residential']",Local,228.67429680453245
104199519,683700388,0,,motorway_link,Highway,408.0497093357389
104199519,683661209,0,Penn-Lincoln Parkway West,motorway,Highway,2048.0836641923865
683700388,1510780413,0,West Carson Street,primary,Primary,242.27025570639185
683700388,6015881695,0,West Carson Street,primary,Primary,891.2935721228134
683700388,683700442,0,,motorway_link,Highway,419.0216335418034
683661209,5000839761,0,,motorway_link,Highway,193.0183485181556
683661209,683661112,0,Penn-Lincoln Parkway West,motorway,Highway,490.12015074771836
104199796,104199801,0,,residential,Local,81.11173707692036
104199796,104683481,0,Grimes Avenue,residential,Local,41.9834748915075
104199796,105728320,0,Grimes Avenue,residential,Local,77.67486636140947
104199801,104199796,0,,residential,Local,81.11173707692036
104199801,104683474,0,Romeyn Street,residential,Local,40.96555735165105
104199801,105829405,0,Romeyn Street,residential,Local,78.15000767665634
104683481,104199796,0,Grimes Avenue,residential,Local,41.9834748915075
104683481,104210061,0,"['Georgia Avenue', 'Mathews Avenue']",residential,Local,378.59838134016
104683481,105728331,0,Grimes Avenue,residential,Local,44.575335130184556
105728320,105829405,0,Bausman Street,tertiary,Tertiary,81.30936044616892
105728320,104199796,0,Grimes Avenue,residential,Local,77.67486636140947
105728320,105231690,0,Grimes Avenue,residential,Local,82.12881925286956
105728320,105936173,0,Bausman Street,tertiary,Tertiary,345.04958623013766
104683474,104683481,0,Mathews Avenue,residential,Local,82.61719115900783
104683474,104199801,0,Romeyn Street,residential,Local,40.96555735165105
105829405,105728320,0,Bausman Street,tertiary,Tertiary,81.30936044616892
105829405,104199801,0,Romeyn Street,residential,Local,78.15000767665634
105829405,104571372,0,Bausman Street,tertiary,Tertiary,126.84103030584174
104200786,104796232,0,Jacob Street,residential,Local,42.314044310167
104796232,104200786,0,Jacob Street,residential,Local,42.314044310167
104796232,104796271,0,Aaron Avenue,residential,Local,235.53261569423478
104796232,107569400,0,Jacob Street,residential,Local,230.59479043313848
104201157,104796325,0,Parklyn Street,residential,Local,327.15321690050655
104201157,105922268,0,Breining Street,tertiary,Tertiary,102.35897070192836
104201157,104850880,0,Breining Street,tertiary,Tertiary,83.55332745528673
104796325,104555652,0,Aaron Avenue,residential,Local,46.14775954026435
104796325,104941129,0,Parklyn Street,residential,Local,123.60189802144859
104796325,104796343,0,Aaron Avenue,residential,Local,85.70191332226293
104796325,104201157,0,Parklyn Street,residential,Local,327.15321690050655
105922268,104808037,0,Breining Street,tertiary,Tertiary,151.45460176511335
105922268,104808058,0,Shire Place,residential,Local,110.72189971341096
105922268,104201157,0,Breining Street,tertiary,Tertiary,102.35897070192834
104850880,104796312,0,Groveland Street,residential,Local,263.06734055054346
104850880,104796271,0,"['Breining Street', 'Briggs Street']",residential,Local,371.1590168227534
104850880,104796287,0,Glenbury Street,tertiary,Tertiary,291.6820729200542
104850880,104201157,0,Breining Street,tertiary,Tertiary,83.55332745528673
104201284,104837793,0,Pawnee Street,residential,Local,41.160425853007915
104837793,104201284,0,Pawnee Street,residential,Local,41.160425853007915
104837793,517879894,0,Oneida Street,tertiary,Tertiary,116.90386577159562
104201646,104786350,0,Bentley Drive,residential,Local,166.493058287135
104201646,1252058002,0,Bentley Drive,residential,Local,129.67732688757835
104786350,104201646,0,Bentley Drive,residential,Local,166.49305828713503
104786350,4636463450,0,Reed Street,residential,Local,86.71758454170478
104786350,104786357,0,Devilliers Street,residential,Local,125.9272460014938
1252058002,105776654,0,Bentley Drive,residential,Local,247.8033333137293
1252058002,104201646,0,Bentley Drive,residential,Local,125.8177384954728
104202020,105032172,0,Whitridge Street,residential,Local,32.6144190454297
104202020,105250559,0,Seine Way,residential,Local,34.23876752794779
104202020,105774188,0,Allequippa Street,residential,Local,184.29608294809722
104202020,2807996473,0,Allequippa Street,residential,Local,28.84108895974012
105032172,104202020,0,Whitridge Street,residential,Local,32.6144190454297
105032172,105032188,0,Ellers Street,residential,Local,214.84020749170398
105032172,104707668,0,Whitridge Street,residential,Local,95.59470949693146
105250559,104202020,0,Seine Way,residential,Local,34.23876752794779
105774188,2394459689,0,"['Outlet Street', 'Wyandotte Street']",residential,Local,106.7790414383859
105774188,105774198,0,Allequippa Street,residential,Local,82.85133418331709
105774188,104202020,0,Allequippa Street,residential,Local,184.29608294809722
2807996473,6773954494,0,Allequippa Street,residential,Local,34.5059163383098
2807996473,104202020,0,Allequippa Street,residential,Local,28.84108895974012
104202717,104202725,0,Mcelhinney Avenue,residential,Local,90.548715004737
104202717,104582341,0,McElhinny Avenue,residential,Local,97.29552501516996
104202717,104799446,0,Mifflin Road,primary,Primary,147.1390078568391
104202717,105703503,0,Mifflin Road,primary,Primary,66.07333616121954
104202725,106002731,0,Keefe Street,residential,Local,91.86202218319592
104202725,104202717,0,Mcelhinney Avenue,residential,Local,90.548715004737
104202725,104799431,0,Keefe Street,residential,Local,135.45456322776212
104582341,105854439,0,McElhinny Avenue,residential,Local,51.84795377427088
104582341,104582323,0,Halchess Street,residential,Local,142.4916169156192
104582341,104202717,0,McElhinny Avenue,residential,Local,97.29552501516996
104799446,104582323,0,Mohrbach Street,residential,Local,93.45335475422365
104799446,105916299,0,Mifflin Road,primary,Primary,316.91674389987975
104799446,104799431,0,Mohrbach Street,residential,Local,82.85072902810026
104799446,104202717,0,Mifflin Road,primary,Primary,147.1390078568391
105703503,104566335,0,Mifflin Road,tertiary,Tertiary,43.62108664216337
105703503,104202717,0,Mifflin Road,primary,Primary,66.07333616121954
106002731,104202725,0,Keefe Street,residential,Local,91.86202218319592
106002731,104816054,0,"['Apdale Street', 'Keefe Street']",residential,Local,249.83150548252559
106002731,104816050,0,Homeland Avenue,residential,Local,85.7647351107717
104799431,104202725,0,Keefe Street,residential,Local,135.45456322776212
104799431,105742088,0,Keefe Street,residential,Local,216.891560037663
104799431,104799446,0,Mohrbach Street,residential,Local,82.85072902810026
104799431,104799416,0,Mohrbach Street,residential,Local,88.3543997748092
104203593,2993470660,0,"['Glasgow Street', 'Merwyn Avenue']",residential,Local,96.49660496072084
2993470660,105046508,0,Stafford Street,residential,Local,301.430697558118
2993470660,105843072,0,Merwyn Avenue,residential,Local,547.9378844193371
2993470660,104203593,0,"['Glasgow Street', 'Merwyn Avenue']",residential,Local,96.49660496072083
104206700,2173649273,0,Panther Hollow Road,secondary,Secondary,111.15987906428812
2173649273,422307886,0,Schenley Drive,tertiary,Tertiary,55.90942072899005
2173649273,104206700,0,Panther Hollow Road,secondary,Secondary,111.15987906428813
2173649273,8140356500,0,Schenley Drive,secondary,Secondary,33.530323710042
104206987,105957540,0,Penn Avenue,primary,Primary,127.19275991433335
104206987,105046969,0,Pearl Street,residential,Local,73.55679884617663
104206987,105965480,0,Penn Avenue,primary,Primary,55.161415829355086
105957540,104206987,0,Penn Avenue,primary,Primary,127.19275991433335
105957540,105965465,0,Penn Avenue,primary,Primary,228.02389487786826
105046969,105046963,0,Carroll Street,residential,Local,127.79655669432317
105046969,105733093,0,Pearl Street,residential,Local,71.05902034824312
105965480,104206987,0,Penn Avenue,primary,Primary,55.161415829355086
105965480,105262327,0,Penn Avenue,primary,Primary,85.32184894631129
104208881,312086895,0,,motorway_link,Highway,272.3781215834302
